Career Key,Qualification Key,Qualification ID,Qualification Title,NQF Level,Career Family,Career Name,Match Type,Relevance Score,Career Source,Review Flag
C0771,Q0335,117005,Occupational Certificate: Construction Plant Operator,NQF LEVEL 02,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0769,Q0335,117005,Occupational Certificate: Construction Plant Operator,NQF LEVEL 02,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,
C0174,Q0335,117005,Occupational Certificate: Construction Plant Operator,NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0335,117005,Occupational Certificate: Construction Plant Operator,NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0035,Q0336,99687,Occupational Certificate: Contact Centre Manager,NQF LEVEL 05,Business & Management,Contact Centre Manager,Direct,5,Starter title-based mapping,
C0075,Q0336,99687,Occupational Certificate: Contact Centre Manager,NQF LEVEL 05,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0512,Q0337,117007,Occupational Certificate: Continuous Bucket Trencher Operator,NQF LEVEL 02,Other / Review,Continuous Bucket Trencher Operator,Direct,5,Starter title-based mapping,Review career mapping
C0294,Q0338,102296,Occupational Certificate: Cook,NQF LEVEL 04,Hospitality & Tourism,Cook,Direct,5,Starter title-based mapping,
C0300,Q0338,102296,Occupational Certificate: Cook,NQF LEVEL 04,Hospitality & Tourism,Kitchen Assistant,Related,4,Starter title-based mapping,
C0296,Q0338,102296,Occupational Certificate: Cook,NQF LEVEL 04,Hospitality & Tourism,Food Preparation Worker,Related,4,Starter title-based mapping,
C0513,Q0339,118098,Occupational Certificate: Corrugated Board Manufacturing Machine Minder,NQF LEVEL 04,Other / Review,Corrugated Board Manufacturing Machine Minder,Direct,5,Starter title-based mapping,Review career mapping
C0514,Q0340,102960,Occupational Certificate: Cottage Cheesemaker,NQF LEVEL 04,Other / Review,Cottage Cheesemaker,Direct,5,Starter title-based mapping,Review career mapping
C0189,Q0341,99689,Occupational Certificate: Crane or Hoist Operator (Onsetter),NQF LEVEL 02,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0771,Q0341,99689,Occupational Certificate: Crane or Hoist Operator (Onsetter),NQF LEVEL 02,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0769,Q0341,99689,Occupational Certificate: Crane or Hoist Operator (Onsetter),NQF LEVEL 02,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,
C0174,Q0341,99689,Occupational Certificate: Crane or Hoist Operator (Onsetter),NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0341,99689,Occupational Certificate: Crane or Hoist Operator (Onsetter),NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0036,Q0342,101676,Occupational Certificate: Credit or Loans Officer,NQF LEVEL 04,Business & Management,Credit or Loans Officer,Direct,5,Starter title-based mapping,
C0075,Q0342,101676,Occupational Certificate: Credit or Loans Officer,NQF LEVEL 04,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0516,Q0343,103183,Occupational Certificate: Creeling and Warping Machine Operator,NQF LEVEL 02,Other / Review,Creeling and Warping Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
C0004,Q0344,99256,Occupational Certificate: Crop Produce Analyst,NQF LEVEL 05,Agriculture & Environment,Crop Produce Analyst,Direct,5,Starter title-based mapping,
C0002,Q0344,99256,Occupational Certificate: Crop Produce Analyst,NQF LEVEL 05,Agriculture & Environment,Agriculture Assistant,Related,4,Starter title-based mapping,
C0517,Q0345,118866,Occupational Certificate: Crystal Healing Practitioner,NQF LEVEL 05,Other / Review,Crystal Healing Practitioner,Direct,5,Starter title-based mapping,Review career mapping
C0037,Q0346,102499,Occupational Certificate: Customs Compliance Manager,NQF LEVEL 07,Business & Management,Customs Compliance Manager,Direct,5,Starter title-based mapping,
C0075,Q0346,102499,Occupational Certificate: Customs Compliance Manager,NQF LEVEL 07,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0518,Q0347,118101,Occupational Certificate: Cutting Machine Maintenance Assistant,NQF LEVEL 03,Other / Review,Cutting Machine Maintenance Assistant,Direct,5,Starter title-based mapping,Review career mapping
C0317,Q0348,118986,Occupational Certificate: Cybersecurity Analyst,NQF LEVEL 05,ICT & Data,Cybersecurity Analyst,Direct,5,Starter title-based mapping,
C0341,Q0348,118986,Occupational Certificate: Cybersecurity Analyst,NQF LEVEL 05,ICT & Data,SOC Analyst,Related,4,Starter title-based mapping,
C0331,Q0348,118986,Occupational Certificate: Cybersecurity Analyst,NQF LEVEL 05,ICT & Data,Information Security Officer,Related,4,Starter title-based mapping,
C0001,Q0349,105011,Occupational Certificate: Dairy Farm Supervisor,NQF LEVEL 03,Agriculture & Environment,Agricultural Worker,Direct,5,Starter title-based mapping,
C0006,Q0349,105011,Occupational Certificate: Dairy Farm Supervisor,NQF LEVEL 03,Agriculture & Environment,Farm Supervisor,Related,4,Starter title-based mapping,
C0008,Q0349,105011,Occupational Certificate: Dairy Farm Supervisor,NQF LEVEL 03,Agriculture & Environment,Production Worker,Related,4,Starter title-based mapping,
C0038,Q0350,101570,Occupational Certificate: Dairy Unit Manager,NQF LEVEL 05,Business & Management,Dairy Unit Manager,Direct,5,Starter title-based mapping,
C0075,Q0350,101570,Occupational Certificate: Dairy Unit Manager,NQF LEVEL 05,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0318,Q0351,118708,Occupational Certificate: Data Science Practitioner,NQF LEVEL 05,ICT & Data,Data Analyst,Direct,5,Starter title-based mapping,
C0311,Q0351,118708,Occupational Certificate: Data Science Practitioner,NQF LEVEL 05,ICT & Data,BI Analyst,Related,4,Starter title-based mapping,
C0332,Q0351,118708,Occupational Certificate: Data Science Practitioner,NQF LEVEL 05,ICT & Data,Junior Data Scientist,Related,4,Starter title-based mapping,
C0319,Q0352,119562,Occupational Certificate: Data and Telecommunications Cabler,NQF LEVEL 03,ICT & Data,Data and Telecommunications Cabler,Direct,5,Starter title-based mapping,
C0321,Q0352,119562,Occupational Certificate: Data and Telecommunications Cabler,NQF LEVEL 03,ICT & Data,Digital Support Specialist,Related,4,Starter title-based mapping,
C0519,Q0353,93792,Occupational Certificate: Deck Hand (Able Seaman),NQF LEVEL 03,Other / Review,Deck Hand (Able Seaman),Direct,5,Starter title-based mapping,Review career mapping
C0785,Q0354,118788,Occupational Certificate: Design Thinking Innovation Lead,NQF LEVEL 04,Quality & Risk Management,Innovation Practitioner,Direct,5,Starter title-based mapping,
C0783,Q0354,118788,Occupational Certificate: Design Thinking Innovation Lead,NQF LEVEL 04,Quality & Risk Management,Design Thinking Facilitator,Related,4,Starter title-based mapping,
C0786,Q0354,118788,Occupational Certificate: Design Thinking Innovation Lead,NQF LEVEL 04,Quality & Risk Management,Product Innovation Support,Related,4,Starter title-based mapping,
C0785,Q0355,118705,Occupational Certificate: Design Thinking Practitioner,NQF LEVEL 04,Quality & Risk Management,Innovation Practitioner,Direct,5,Starter title-based mapping,
C0783,Q0355,118705,Occupational Certificate: Design Thinking Practitioner,NQF LEVEL 04,Quality & Risk Management,Design Thinking Facilitator,Related,4,Starter title-based mapping,
C0786,Q0355,118705,Occupational Certificate: Design Thinking Practitioner,NQF LEVEL 04,Quality & Risk Management,Product Innovation Support,Related,4,Starter title-based mapping,
C0520,Q0356,118211,Occupational Certificate: Detective,NQF LEVEL 06,Other / Review,Detective,Direct,5,Starter title-based mapping,Review career mapping
C0137,Q0357,117006,Occupational Certificate: Diesel Bowser Operator,NQF LEVEL 02,Engineering & Trades,Automotive Technician,Direct,5,Starter title-based mapping,
C0185,Q0357,117006,Occupational Certificate: Diesel Bowser Operator,NQF LEVEL 02,Engineering & Trades,Motor Mechanic,Related,4,Starter title-based mapping,
C0214,Q0357,117006,Occupational Certificate: Diesel Bowser Operator,NQF LEVEL 02,Engineering & Trades,Workshop Technician,Related,4,Starter title-based mapping,
C0156,Q0358,102760,Occupational Certificate: Diesel Electrical Fitter,NQF LEVEL 04,Engineering & Trades,Electrician,Direct,5,Starter title-based mapping,
C0154,Q0358,102760,Occupational Certificate: Diesel Electrical Fitter,NQF LEVEL 04,Engineering & Trades,Electrical Technician,Related,4,Starter title-based mapping,
C0176,Q0358,102760,Occupational Certificate: Diesel Electrical Fitter,NQF LEVEL 04,Engineering & Trades,Maintenance Electrician,Related,4,Starter title-based mapping,
C0181,Q0359,98822,Occupational Certificate: Diesel Fitter,NQF LEVEL 04,Engineering & Trades,Mechanical Fitter,Direct,5,Starter title-based mapping,
C0177,Q0359,98822,Occupational Certificate: Diesel Fitter,NQF LEVEL 04,Engineering & Trades,Maintenance Fitter,Related,4,Starter title-based mapping,
C0188,Q0359,98822,Occupational Certificate: Diesel Fitter,NQF LEVEL 04,Engineering & Trades,Plant Maintenance Technician,Related,4,Starter title-based mapping,
C0137,Q0360,117237,Occupational Certificate: Diesel Mechanic,NQF LEVEL 04,Engineering & Trades,Automotive Technician,Direct,5,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0185,Q0360,117237,Occupational Certificate: Diesel Mechanic,NQF LEVEL 04,Engineering & Trades,Motor Mechanic,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0214,Q0360,117237,Occupational Certificate: Diesel Mechanic,NQF LEVEL 04,Engineering & Trades,Workshop Technician,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0137,Q0361,97592,Occupational Certificate: Diesel Mechanic,NQF LEVEL 04,Engineering & Trades,Automotive Technician,Direct,5,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0185,Q0361,97592,Occupational Certificate: Diesel Mechanic,NQF LEVEL 04,Engineering & Trades,Motor Mechanic,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0214,Q0361,97592,Occupational Certificate: Diesel Mechanic,NQF LEVEL 04,Engineering & Trades,Workshop Technician,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0523,Q0362,99054,Occupational Certificate: Diplomat,NQF LEVEL 07,Other / Review,Diplomat,Direct,5,Starter title-based mapping,Review career mapping
C0073,Q0363,118095,Occupational Certificate: Diplomatic Mission Administrator,NQF LEVEL 06,Business & Management,Office Administrator,Direct,5,Starter title-based mapping,
C0022,Q0363,118095,Occupational Certificate: Diplomatic Mission Administrator,NQF LEVEL 06,Business & Management,Administrative Assistant,Related,4,Starter title-based mapping,
C0075,Q0363,118095,Occupational Certificate: Diplomatic Mission Administrator,NQF LEVEL 06,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0266,Q0364,104908,Occupational Certificate: Disability Attendant,NQF LEVEL 03,Health & Social Services,Disability Attendant,Direct,5,Starter title-based mapping,
C0288,Q0364,104908,Occupational Certificate: Disability Attendant,NQF LEVEL 03,Health & Social Services,Support Worker,Related,4,Starter title-based mapping,
C0380,Q0365,99446,Occupational Certificate: Dispatching and Receiving Clerk,NQF LEVEL 03,Logistics & Supply Chain,Dispatching and Receiving Clerk,Direct,5,Starter title-based mapping,
C0401,Q0365,99446,Occupational Certificate: Dispatching and Receiving Clerk,NQF LEVEL 03,Logistics & Supply Chain,Warehouse Clerk,Related,4,Starter title-based mapping,
C0384,Q0365,99446,Occupational Certificate: Dispatching and Receiving Clerk,NQF LEVEL 03,Logistics & Supply Chain,Inventory Clerk,Related,4,Starter title-based mapping,
C0524,Q0366,118734,Occupational Certificate: Dock Master,NQF LEVEL 05,Other / Review,Dock Master,Direct,5,Starter title-based mapping,Review career mapping
C0199,Q0367,103279,Occupational Certificate: Domestic and light commercial refrigeration serviceman,NQF LEVEL 02,Engineering & Trades,Refrigeration Mechanic,Direct,5,Starter title-based mapping,
C0167,Q0367,103279,Occupational Certificate: Domestic and light commercial refrigeration serviceman,NQF LEVEL 02,Engineering & Trades,HVAC Technician,Related,4,Starter title-based mapping,
C0179,Q0367,103279,Occupational Certificate: Domestic and light commercial refrigeration serviceman,NQF LEVEL 02,Engineering & Trades,Maintenance Technician,Related,4,Starter title-based mapping,
C0189,Q0368,117025,Occupational Certificate: Dozer Operator,NQF LEVEL 02,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0771,Q0368,117025,Occupational Certificate: Dozer Operator,NQF LEVEL 02,Plant & Equipment Operations,Plant Operator,Direct,5,Starter title-based mapping,
C0769,Q0368,117025,Occupational Certificate: Dozer Operator,NQF LEVEL 02,Plant & Equipment Operations,Heavy Equipment Operator,Related,4,Starter title-based mapping,
C0174,Q0368,117025,Occupational Certificate: Dozer Operator,NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0770,Q0368,117025,Occupational Certificate: Dozer Operator,NQF LEVEL 02,Plant & Equipment Operations,Machine Operator,Related,4,Starter title-based mapping,
C0153,Q0369,99575,Occupational Certificate: Draughtsperson (Piping Draught Person),NQF LEVEL 05,Engineering & Trades,Draughtsperson (Piping Draught Person),Direct,5,Starter title-based mapping,
C0160,Q0369,99575,Occupational Certificate: Draughtsperson (Piping Draught Person),NQF LEVEL 05,Engineering & Trades,Engineering Assistant,Related,4,Starter title-based mapping,
C0525,Q0370,102961,Occupational Certificate: Dried Dairy Products Maker,NQF LEVEL 04,Other / Review,Dried Dairy Products Maker,Direct,5,Starter title-based mapping,Review career mapping
C0526,Q0371,104883,Occupational Certificate: Driving Instructor,NQF LEVEL 04,Other / Review,Driving Instructor,Direct,5,Starter title-based mapping,Review career mapping
C0527,Q0372,118698,Occupational Certificate: Dry Kiln Operator,NQF LEVEL 04,Other / Review,Dry Kiln Operator,Direct,5,Starter title-based mapping,Review career mapping
C0528,Q0373,118109,Occupational Certificate: Dry Mill Operator,NQF LEVEL 04,Other / Review,Dry Mill Operator,Direct,5,Starter title-based mapping,Review career mapping
C0529,Q0374,101712,Occupational Certificate: Dump Truck Operator,NQF LEVEL 02,Other / Review,Dump Truck Operator,Direct,5,Starter title-based mapping,Review career mapping
C0039,Q0375,119264,Occupational Certificate: E-Waste Operations Controller,NQF LEVEL 04,Business & Management,E-Waste Operations Controller,Direct,5,Starter title-based mapping,
C0075,Q0375,119264,Occupational Certificate: E-Waste Operations Controller,NQF LEVEL 04,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0530,Q0376,103016,Occupational Certificate: EDM Plunge Operator,NQF LEVEL 04,Other / Review,EDM Plunge Operator,Direct,5,Starter title-based mapping,Review career mapping
C0531,Q0377,103017,Occupational Certificate: EDM Wire Operator,NQF LEVEL 04,Other / Review,EDM Wire Operator,Direct,5,Starter title-based mapping,Review career mapping
